;Steps
4140;21.0
4141;25.0
4142;34.0
4143;22.0
4144;38.0
4145;22.0
4146;25.0
4147;34.0
4148;17.0
4149;20.0
4150;23.0
4151;22.0
4152;30.0
4153;29.0
4154;25.0
4155;26.0
4156;19.0
4157;26.0
4158;20.0
4159;27.0
4160;22.0
4161;28.0
4162;25.0
4163;28.0
4164;36.0
4165;36.0
4166;30.0
4167;18.0
4168;19.0
4169;25.0
4170;15.0
4171;25.0
4172;24.0
4173;32.0
4174;31.0
4175;34.0
4176;37.0
4177;18.0
4178;27.0
4179;23.0
4180;29.0
4181;19.0
4182;19.0
4183;24.0
4184;39.0
4185;23.0
4186;29.0
4187;37.0
4188;23.0
4189;17.0
4190;29.0
4191;27.0
4192;24.0
4193;33.0
4194;27.0
4195;27.0
4196;24.0
4197;26.0
4198;27.0
4199;26.0
4200;18.0
4201;25.0
4202;26.0
4203;38.0
4204;19.0
4205;28.0
4206;29.0
4207;32.0
4208;22.0
4209;45.0
4210;43.0
4211;16.0
4212;18.0
4213;18.0
4214;29.0
4215;25.0
4216;25.0
4217;26.0
4218;24.0
4219;24.0
4220;27.0
4221;23.0
4222;19.0
4223;29.0
4224;17.0
4225;23.0
4226;20.0
4227;31.0
4228;22.0
4229;18.0
4230;17.0
4231;25.0
4232;27.0
4233;24.0
4234;17.0
4235;37.0
4236;48.0
4237;23.0
4238;23.0
4239;25.0
4240;30.0
4241;22.0
4242;32.0
4243;24.0
4244;18.0
4245;22.0
4246;47.0
4247;20.0
4248;22.0
4249;27.0
4250;24.0
4251;23.0
4252;21.0
4253;34.0
4254;31.0
4255;23.0
4256;33.0
4257;17.0
4258;29.0
4259;19.0
4260;28.0
4261;18.0
4262;24.0
4263;39.0
4264;17.0
4265;32.0
4266;26.0
4267;22.0
4268;19.0
4269;20.0
4270;18.0
4271;39.0
4272;39.0
4273;50.0
4274;31.0
4275;18.0
4276;18.0
4277;18.0
4278;26.0
4279;21.0
4280;25.0
4281;28.0
4282;25.0
4283;30.0
4284;17.0
4285;15.0
4286;59.0
4287;21.0
4288;22.0
4289;38.0
4290;19.0
4291;19.0
4292;22.0
4293;47.0
4294;25.0
4295;24.0
4296;29.0
4297;26.0
4298;26.0
4299;23.0
4300;27.0
4301;45.0
4302;24.0
4303;27.0
4304;29.0
4305;22.0
4306;24.0
4307;23.0
4308;16.0
4309;25.0
4310;18.0
4311;17.0
4312;23.0
4313;30.0
4314;17.0
4315;33.0
4316;42.0
4317;36.0
4318;22.0
4319;32.0
4320;19.0
4321;23.0
4322;20.0
4323;26.0
4324;16.0
4325;25.0
4326;19.0
4327;23.0
4328;27.0
4329;17.0
4330;21.0
4331;33.0
4332;20.0
4333;25.0
4334;19.0
4335;25.0
4336;26.0
4337;30.0
4338;21.0
4339;25.0
4340;21.0
4341;26.0
4342;29.0
4343;19.0
4344;21.0
4345;36.0
4346;18.0
4347;47.0
4348;20.0
4349;19.0
4350;29.0
4351;23.0
4352;28.0
4353;39.0
4354;23.0
4355;30.0
4356;37.0
4357;22.0
4358;21.0
4359;33.0
4360;41.0
4361;20.0
4362;21.0
4363;29.0
4364;20.0
4365;20.0
4366;24.0
4367;26.0
4368;18.0
4369;23.0
4370;24.0
4371;15.0
4372;25.0
4373;20.0
4374;15.0
4375;23.0
4376;16.0
4377;22.0
4378;28.0
4379;24.0
4380;39.0
4381;25.0
4382;24.0
4383;17.0
4384;44.0
4385;23.0
4386;23.0
4387;21.0
4388;20.0
4389;17.0
4390;20.0
4391;24.0
4392;19.0
4393;21.0
4394;22.0
4395;22.0
4396;29.0
4397;18.0
4398;33.0
4399;26.0
4400;16.0
4401;16.0
4402;20.0
4403;29.0
4404;22.0
4405;24.0
4406;19.0
4407;24.0
4408;23.0
4409;25.0
4410;17.0
4411;30.0
4412;37.0
4413;17.0
4414;21.0
4415;25.0
4416;24.0
4417;47.0
4418;20.0
4419;25.0
4420;22.0
4421;17.0
4422;28.0
4423;32.0
4424;17.0
4425;25.0
4426;23.0
4427;20.0
4428;17.0
4429;21.0
4430;29.0
4431;35.0
4432;32.0
4433;18.0
4434;27.0
4435;17.0
4436;32.0
4437;24.0
4438;15.0
4439;18.0
4440;28.0
4441;24.0
4442;24.0
4443;20.0
4444;49.0
4445;21.0
4446;22.0
4447;16.0
4448;54.0
4449;21.0
4450;33.0
4451;39.0
4452;24.0
4453;19.0
4454;26.0
4455;19.0
4456;22.0
4457;26.0
4458;30.0
4459;23.0
4460;27.0
4461;22.0
4462;19.0
4463;28.0
4464;21.0
4465;19.0
4466;20.0
4467;25.0
4468;22.0
4469;21.0
4470;26.0
4471;25.0
4472;38.0
4473;28.0
4474;31.0
4475;17.0
4476;35.0
4477;20.0
4478;26.0
4479;27.0
4480;21.0
4481;16.0
4482;23.0
4483;73.0
4484;20.0
4485;23.0
4486;23.0
4487;19.0
4488;26.0
4489;24.0
4490;17.0
4491;25.0
4492;30.0
4493;31.0
4494;26.0
4495;22.0
4496;22.0
4497;19.0
4498;21.0
4499;26.0
4500;29.0
4501;61.0
4502;29.0
4503;22.0
4504;15.0
4505;26.0
4506;38.0
4507;21.0
4508;21.0
4509;20.0
4510;27.0
4511;19.0
4512;26.0
4513;26.0
4514;34.0
4515;37.0
4516;25.0
4517;16.0
4518;20.0
4519;55.0
4520;19.0
4521;25.0
4522;18.0
4523;31.0
4524;33.0
4525;26.0
4526;32.0
4527;39.0
4528;50.0
4529;17.0
4530;17.0
4531;24.0
4532;26.0
4533;21.0
4534;26.0
4535;22.0
4536;30.0
4537;18.0
4538;27.0
4539;28.0
4540;26.0
4541;28.0
4542;34.0
4543;32.0
4544;21.0
4545;17.0
4546;21.0
4547;22.0
4548;32.0
4549;21.0
4550;20.0
4551;18.0
4552;27.0
4553;17.0
4554;24.0
4555;26.0
4556;24.0
4557;29.0
4558;25.0
4559;18.0
4560;35.0
4561;19.0
4562;17.0
4563;35.0
4564;22.0
4565;22.0
4566;20.0
4567;25.0
4568;22.0
4569;40.0
4570;36.0
4571;29.0
4572;33.0
4573;21.0
4574;28.0
4575;23.0
4576;29.0
4577;18.0
4578;18.0
4579;21.0
4580;18.0
4581;24.0
4582;25.0
4583;44.0
4584;17.0
4585;21.0
4586;19.0
4587;25.0
4588;27.0
4589;19.0
4590;25.0
4591;31.0
4592;23.0
4593;38.0
4594;28.0
4595;31.0
4596;21.0
4597;25.0
4598;18.0
4599;19.0
4600;60.0
4601;33.0
4602;17.0
4603;28.0
4604;22.0
4605;24.0
4606;40.0
4607;38.0
4608;31.0
4609;19.0
4610;17.0
4611;21.0
4612;17.0
4613;22.0
4614;26.0
4615;21.0
4616;20.0
4617;19.0
4618;33.0
4619;20.0
4620;22.0
4621;26.0
4622;24.0
4623;22.0
4624;23.0
4625;31.0
4626;28.0
4627;18.0
4628;21.0
4629;23.0
4630;18.0
4631;21.0
4632;20.0
4633;30.0
4634;19.0
4635;37.0
4636;26.0
4637;17.0
4638;29.0
4639;21.0
4640;35.0
4641;31.0
4642;26.0
4643;32.0
4644;18.0
4645;31.0
4646;29.0
4647;22.0
4648;20.0
4649;20.0
4650;22.0
4651;23.0
4652;34.0
4653;42.0
4654;26.0
4655;23.0
4656;18.0
4657;17.0
4658;25.0
4659;20.0
4660;24.0
4661;26.0
4662;39.0
4663;23.0
4664;28.0
4665;26.0
4666;32.0
4667;26.0
4668;20.0
4669;33.0
4670;31.0
4671;20.0
4672;35.0
4673;26.0
4674;22.0
4675;21.0
4676;20.0
4677;22.0
4678;18.0
4679;18.0
4680;20.0
4681;22.0
4682;25.0
4683;32.0
4684;21.0
4685;20.0
4686;29.0
4687;26.0
4688;22.0
4689;22.0
4690;25.0
4691;18.0
4692;18.0
4693;17.0
4694;38.0
4695;24.0
4696;15.0
4697;25.0
4698;16.0
4699;18.0
4700;29.0
4701;23.0
4702;19.0
4703;19.0
4704;30.0
4705;17.0
4706;23.0
4707;19.0
4708;75.0
4709;26.0
4710;20.0
4711;25.0
4712;23.0
4713;26.0
4714;29.0
4715;29.0
4716;30.0
4717;21.0
4718;15.0
4719;27.0
4720;23.0
4721;23.0
4722;23.0
4723;21.0
4724;19.0
4725;28.0
4726;18.0
4727;28.0
4728;24.0
4729;39.0
4730;15.0
4731;20.0
4732;28.0
4733;25.0
4734;21.0
4735;19.0
4736;28.0
4737;31.0
4738;20.0
4739;16.0
4740;18.0
4741;22.0
4742;18.0
4743;25.0
4744;23.0
4745;22.0
4746;22.0
4747;23.0
4748;25.0
4749;20.0
4750;28.0
4751;27.0
4752;33.0
4753;22.0
4754;25.0
4755;34.0
4756;17.0
4757;27.0
4758;18.0
4759;23.0
4760;37.0
4761;17.0
4762;45.0
4763;22.0
4764;25.0
4765;19.0
4766;18.0
4767;21.0
4768;23.0
4769;27.0
4770;33.0
4771;23.0
4772;21.0
4773;36.0
4774;23.0
4775;26.0
4776;33.0
4777;21.0
4778;24.0
4779;18.0
4780;28.0
4781;38.0
4782;51.0
4783;32.0
4784;22.0
4785;19.0
4786;24.0
4787;31.0
4788;22.0
4789;36.0
4790;16.0
4791;29.0
4792;24.0
4793;26.0
4794;28.0
4795;26.0
4796;15.0
4797;18.0
4798;16.0
4799;20.0
4800;26.0
4801;29.0
4802;19.0
4803;34.0
4804;32.0
4805;18.0
4806;20.0
4807;25.0
4808;24.0
4809;20.0
4810;20.0
4811;28.0
4812;17.0
4813;24.0
4814;23.0
4815;21.0
4816;26.0
4817;30.0
4818;24.0
4819;46.0
4820;21.0
4821;17.0
4822;21.0
4823;29.0
4824;21.0
4825;22.0
4826;19.0
4827;18.0
4828;17.0
4829;18.0
4830;21.0
4831;31.0
4832;18.0
4833;24.0
4834;37.0
4835;26.0
4836;16.0
4837;20.0
4838;26.0
4839;19.0
4840;21.0
4841;31.0
4842;30.0
4843;24.0
4844;22.0
4845;19.0
4846;19.0
4847;27.0
4848;27.0
4849;18.0
4850;26.0
4851;16.0
4852;15.0
4853;15.0
4854;17.0
4855;31.0
4856;18.0
4857;27.0
4858;26.0
4859;30.0
4860;31.0
4861;47.0
4862;20.0
4863;28.0
4864;35.0
4865;26.0
4866;28.0
4867;26.0
4868;19.0
4869;25.0
4870;23.0
4871;16.0
4872;23.0
4873;18.0
4874;25.0
4875;33.0
4876;24.0
4877;23.0
4878;34.0
4879;35.0
4880;23.0
4881;30.0
4882;22.0
4883;19.0
4884;22.0
4885;23.0
4886;22.0
4887;22.0
4888;19.0
4889;22.0
4890;23.0
4891;35.0
4892;20.0
4893;29.0
4894;20.0
4895;31.0
4896;24.0
4897;18.0
4898;31.0
4899;25.0
4900;19.0
4901;40.0
4902;30.0
4903;20.0
4904;22.0
4905;27.0
4906;24.0
4907;31.0
4908;39.0
4909;32.0
4910;31.0
4911;29.0
4912;16.0
4913;28.0
4914;27.0
4915;17.0
4916;18.0
4917;26.0
4918;26.0
4919;21.0
4920;19.0
4921;27.0
4922;20.0
4923;23.0
4924;25.0
4925;24.0
4926;25.0
4927;19.0
4928;23.0
4929;23.0
4930;21.0
4931;24.0
4932;34.0
4933;29.0
4934;21.0
4935;24.0
4936;24.0
4937;21.0
4938;25.0
4939;25.0
4940;22.0
4941;24.0
4942;23.0
4943;15.0
4944;23.0
4945;18.0
4946;18.0
4947;22.0
4948;19.0
4949;23.0
4950;18.0
4951;27.0
4952;24.0
4953;28.0
4954;18.0
4955;26.0
4956;35.0
4957;20.0
4958;18.0
4959;16.0
4960;26.0
4961;20.0
4962;29.0
4963;24.0
4964;20.0
4965;15.0
4966;21.0
4967;22.0
4968;20.0
4969;31.0
4970;19.0
4971;19.0
4972;29.0
4973;21.0
4974;38.0
4975;26.0
4976;24.0
4977;20.0
4978;17.0
4979;28.0
4980;51.0
4981;16.0
4982;26.0
4983;32.0
4984;19.0
4985;23.0
4986;21.0
4987;20.0
4988;18.0
4989;32.0
4990;23.0
4991;30.0
4992;25.0
4993;22.0
4994;20.0
4995;23.0
4996;20.0
4997;23.0
4998;29.0
4999;18.0
