;Steps
4137;40.0
4138;18.0
4139;18.0
4140;39.0
4141;136.0
4142;226.0
4143;206.0
4144;117.0
4145;34.0
4146;35.0
4147;17.0
4148;16.0
4149;24.0
4150;16.0
4151;19.0
4152;60.0
4153;193.0
4154;22.0
4155;53.0
4156;63.0
4157;130.0
4158;96.0
4159;16.0
4160;16.0
4161;16.0
4162;18.0
4163;16.0
4164;16.0
4165;21.0
4166;20.0
4167;143.0
4168;27.0
4169;67.0
4170;17.0
4171;20.0
4172;21.0
4173;20.0
4174;17.0
4175;21.0
4176;29.0
4177;16.0
4178;18.0
4179;16.0
4180;20.0
4181;32.0
4182;22.0
4183;17.0
4184;18.0
4185;19.0
4186;18815.0
4187;214.0
4188;120.0
4189;21.0
4190;27.0
4191;17.0
4192;22.0
4193;61.0
4194;20.0
4195;19.0
4196;19.0
4197;18.0
4198;18.0
4199;18.0
4200;39.0
4201;18.0
4202;26.0
4203;18.0
4204;20.0
4205;17.0
4206;17.0
4207;18.0
4208;26.0
4209;25.0
4210;18.0
4211;21.0
4212;20.0
4213;25.0
4214;23.0
4215;18.0
4216;23.0
4217;111.0
4218;25.0
4219;28.0
4220;18.0
4221;22.0
4222;26.0
4223;23.0
4224;16.0
4225;16.0
4226;22.0
4227;19.0
4228;19.0
4229;23.0
4230;18.0
4231;25.0
4232;16.0
4233;24.0
4234;16.0
4235;16.0
4236;19.0
4237;17.0
4238;17.0
4239;17.0
4240;45.0
4241;20.0
4242;26.0
4243;17.0
4244;16.0
4245;18.0
4246;16.0
4247;18.0
4248;26.0
4249;18.0
4250;17.0
4251;16.0
4252;30.0
4253;16.0
4254;17.0
4255;17.0
4256;21.0
4257;18.0
4258;17.0
4259;20.0
4260;18.0
4261;17.0
4262;18.0
4263;25.0
4264;18.0
4265;22.0
4266;23.0
4267;23.0
4268;17.0
4269;18.0
4270;20.0
4271;18.0
4272;49.0
4273;17.0
4274;18.0
4275;25.0
4276;64.0
4277;22.0
4278;16.0
4279;16.0
4280;18.0
4281;18.0
4282;16.0
4283;18.0
4284;16.0
4285;19.0
4286;16.0
4287;16.0
4288;20.0
4289;18.0
4290;23.0
4291;24.0
4292;16.0
4293;20.0
4294;20.0
4295;19.0
4296;17.0
4297;19.0
4298;17.0
4299;19.0
4300;18.0
4301;19.0
4302;22.0
4303;16.0
4304;16.0
4305;16.0
4306;23.0
4307;16.0
4308;17.0
4309;17.0
4310;16.0
4311;17.0
4312;18.0
4313;26.0
4314;18.0
4315;17.0
4316;18.0
4317;18.0
4318;16.0
4319;16.0
4320;18.0
4321;16.0
4322;16.0
4323;22.0
4324;18.0
4325;19.0
4326;16.0
4327;16.0
4328;19.0
4329;16.0
4330;18.0
4331;20.0
4332;20.0
4333;16.0
4334;16.0
4335;19.0
4336;16.0
4337;17.0
4338;18.0
4339;16.0
4340;22.0
4341;28.0
4342;17.0
4343;16.0
4344;16.0
4345;17.0
4346;16.0
4347;16.0
4348;19.0
4349;16.0
4350;16.0
4351;19.0
4352;17.0
4353;19.0
4354;20.0
4355;20.0
4356;22.0
4357;21.0
4358;16.0
4359;16.0
4360;18.0
4361;24.0
4362;17.0
4363;17.0
4364;17.0
4365;18.0
4366;16.0
4367;17.0
4368;19.0
4369;16.0
4370;16.0
4371;16.0
4372;16.0
4373;17.0
4374;20.0
4375;23.0
4376;16.0
4377;16.0
4378;21.0
4379;20.0
4380;16.0
4381;20.0
4382;30.0
4383;18.0
4384;17.0
4385;22.0
4386;17.0
4387;18.0
4388;16.0
4389;18.0
4390;16.0
4391;16.0
4392;23.0
4393;16.0
4394;18.0
4395;19.0
4396;18.0
4397;38.0
4398;49.0
4399;16.0
4400;23.0
4401;18.0
4402;19.0
4403;20.0
4404;18.0
4405;16.0
4406;19.0
4407;19.0
4408;16.0
4409;18.0
4410;19.0
4411;17.0
4412;26.0
4413;21.0
4414;18.0
4415;18.0
4416;20.0
4417;20.0
4418;18.0
4419;17.0
4420;16.0
4421;16.0
4422;16.0
4423;23.0
4424;17.0
4425;16.0
4426;18.0
4427;16.0
4428;18.0
4429;16.0
4430;16.0
4431;19.0
4432;18.0
4433;18.0
4434;18.0
4435;17.0
4436;22.0
4437;17.0
4438;18.0
4439;18.0
4440;17.0
4441;16.0
4442;17.0
4443;18.0
4444;16.0
4445;20.0
4446;16.0
4447;25.0
4448;23.0
4449;20.0
4450;16.0
4451;17.0
4452;16.0
4453;16.0
4454;21.0
4455;18.0
4456;17.0
4457;18.0
4458;16.0
4459;21.0
4460;17.0
4461;16.0
4462;16.0
4463;25.0
4464;16.0
4465;22.0
4466;18.0
4467;16.0
4468;16.0
4469;16.0
4470;16.0
4471;16.0
4472;17.0
4473;18.0
4474;18.0
4475;17.0
4476;25.0
4477;18.0
4478;16.0
4479;45.0
4480;20.0
4481;16.0
4482;19.0
4483;16.0
4484;17.0
4485;16.0
4486;17.0
4487;16.0
4488;16.0
4489;22.0
4490;25.0
4491;16.0
4492;16.0
4493;16.0
4494;25.0
4495;16.0
4496;18.0
4497;17.0
4498;27.0
4499;17.0
4500;22.0
4501;16.0
4502;19.0
4503;22.0
4504;21.0
4505;16.0
4506;18.0
4507;16.0
4508;22.0
4509;18.0
4510;17.0
4511;24.0
4512;18.0
4513;18.0
4514;23.0
4515;17.0
4516;16.0
4517;20.0
4518;16.0
4519;16.0
4520;16.0
4521;19.0
4522;21.0
4523;49.0
4524;20.0
4525;30.0
4526;31.0
4527;20.0
4528;20.0
4529;18.0
4530;20.0
4531;21.0
4532;17.0
4533;16.0
4534;23.0
4535;23.0
4536;42.0
4537;23.0
4538;20.0
4539;27.0
4540;25.0
4541;18.0
4542;16.0
4543;16.0
4544;17.0
4545;18.0
4546;17.0
4547;18.0
4548;21.0
4549;16.0
4550;58.0
4551;18.0
4552;19.0
4553;16.0
4554;26.0
4555;16.0
4556;16.0
4557;16.0
4558;19.0
4559;18.0
4560;17.0
4561;21.0
4562;16.0
4563;25.0
4564;18.0
4565;21.0
4566;25.0
4567;22.0
4568;19.0
4569;20.0
4570;20.0
4571;16.0
4572;18.0
4573;16.0
4574;17.0
4575;20.0
4576;24.0
4577;20.0
4578;16.0
4579;16.0
4580;16.0
4581;16.0
4582;17.0
4583;17.0
4584;20.0
4585;38.0
4586;22.0
4587;16.0
4588;16.0
4589;20.0
4590;16.0
4591;28.0
4592;16.0
4593;17.0
4594;17.0
4595;18.0
4596;16.0
4597;16.0
4598;17.0
4599;16.0
4600;21.0
4601;19.0
4602;19.0
4603;16.0
4604;22.0
4605;17.0
4606;30.0
4607;18.0
4608;33.0
4609;17.0
4610;18.0
4611;16.0
4612;19.0
4613;20.0
4614;18.0
4615;22.0
4616;20.0
4617;16.0
4618;17.0
4619;25.0
4620;19.0
4621;18.0
4622;19.0
4623;18.0
4624;25.0
4625;18.0
4626;17.0
4627;18.0
4628;17.0
4629;18.0
4630;16.0
4631;22.0
4632;17.0
4633;19.0
4634;23.0
4635;23.0
4636;16.0
4637;16.0
4638;21.0
4639;16.0
4640;19.0
4641;27.0
4642;16.0
4643;16.0
4644;17.0
4645;19.0
4646;16.0
4647;20.0
4648;17.0
4649;16.0
4650;16.0
4651;16.0
4652;17.0
4653;16.0
4654;22.0
4655;20.0
4656;16.0
4657;20.0
4658;25.0
4659;17.0
4660;16.0
4661;26.0
4662;21.0
4663;16.0
4664;19.0
4665;17.0
4666;17.0
4667;22.0
4668;29.0
4669;67.0
4670;17.0
4671;16.0
4672;17.0
4673;23.0
4674;20.0
4675;16.0
4676;16.0
4677;16.0
4678;23.0
4679;26.0
4680;16.0
4681;74.0
4682;67.0
4683;17.0
4684;17.0
4685;18.0
4686;147.0
4687;19.0
4688;17.0
4689;17.0
4690;19.0
4691;21.0
4692;42.0
4693;38.0
4694;632.0
4695;294.0
4696;149.0
4697;48.0
4698;990.0
4699;73.0
4700;166.0
4701;507.0
4702;172.0
4703;119.0
4704;34.0
4705;61.0
4706;24.0
4707;19.0
4708;25.0
4709;38.0
4710;17.0
4711;18.0
4712;17.0
4713;17.0
4714;19.0
4715;16.0
4716;16.0
4717;17.0
4718;17.0
4719;21.0
4720;17.0
4721;17.0
4722;25.0
4723;17.0
4724;16.0
4725;16.0
4726;17.0
4727;18.0
4728;21.0
4729;18.0
4730;21.0
4731;16.0
4732;18.0
4733;16.0
4734;18.0
4735;16.0
4736;17.0
4737;24.0
4738;40.0
4739;18.0
4740;18.0
4741;17.0
4742;16.0
4743;16.0
4744;19.0
4745;17.0
4746;16.0
4747;19.0
4748;16.0
4749;16.0
4750;19.0
4751;18.0
4752;19.0
4753;66.0
4754;79.0
4755;30.0
4756;22.0
4757;28.0
4758;56.0
4759;16.0
4760;16.0
4761;17.0
4762;25.0
4763;17.0
4764;19.0
4765;18.0
4766;19.0
4767;16.0
4768;16.0
4769;21.0
4770;17.0
4771;19.0
4772;19.0
4773;24.0
4774;182.0
4775;16.0
4776;18.0
4777;19.0
4778;18.0
4779;18.0
4780;33.0
4781;138.0
4782;45.0
4783;20.0
4784;19.0
4785;17.0
4786;17.0
4787;20.0
4788;19.0
4789;16.0
4790;19.0
4791;16.0
4792;16.0
4793;34.0
4794;18.0
4795;19.0
4796;60.0
4797;36.0
4798;54.0
4799;43.0
4800;41.0
4801;53.0
4802;18.0
4803;16.0
4804;17.0
4805;19.0
4806;18.0
4807;16.0
4808;16.0
4809;19.0
4810;18.0
4811;25.0
4812;36.0
4813;47.0
4814;57.0
4815;18.0
4816;36.0
4817;25.0
4818;26.0
4819;115.0
4820;24.0
4821;17.0
4822;16.0
4823;21.0
4824;19.0
4825;17.0
4826;16.0
4827;16.0
4828;16.0
4829;16.0
4830;16.0
4831;19.0
4832;19.0
4833;16.0
4834;18.0
4835;18.0
4836;20.0
4837;25.0
4838;16.0
4839;17.0
4840;17.0
4841;19.0
4842;17.0
4843;23.0
4844;16.0
4845;16.0
4846;17.0
4847;16.0
4848;16.0
4849;16.0
4850;18.0
4851;18.0
4852;17.0
4853;18.0
4854;19.0
4855;18.0
4856;19.0
4857;16.0
4858;24.0
4859;16.0
4860;16.0
4861;16.0
4862;17.0
4863;16.0
4864;17.0
4865;16.0
4866;17.0
4867;16.0
4868;20.0
4869;16.0
4870;17.0
4871;18.0
4872;18.0
4873;17.0
4874;17.0
4875;16.0
4876;18.0
4877;16.0
4878;16.0
4879;20.0
4880;17.0
4881;23.0
4882;23.0
4883;20.0
4884;19.0
4885;23.0
4886;19.0
4887;16.0
4888;16.0
4889;19.0
4890;16.0
4891;17.0
4892;16.0
4893;16.0
4894;16.0
4895;23.0
4896;19.0
4897;18.0
4898;16.0
4899;18.0
4900;19.0
4901;18.0
4902;20.0
4903;24.0
4904;19.0
4905;16.0
4906;16.0
4907;27.0
4908;27.0
4909;17.0
4910;19.0
4911;17.0
4912;18.0
4913;17.0
4914;19.0
4915;19.0
4916;21.0
4917;18.0
4918;19.0
4919;22.0
4920;18.0
4921;19.0
4922;18.0
4923;25.0
4924;18.0
4925;16.0
4926;16.0
4927;18.0
4928;17.0
4929;18.0
4930;19.0
4931;17.0
4932;20.0
4933;16.0
4934;16.0
4935;18.0
4936;20.0
4937;16.0
4938;20.0
4939;16.0
4940;16.0
4941;20.0
4942;22.0
4943;16.0
4944;16.0
4945;28.0
4946;17.0
4947;16.0
4948;18.0
4949;20.0
4950;16.0
4951;23.0
4952;22.0
4953;19.0
4954;16.0
4955;26.0
4956;16.0
4957;18.0
4958;16.0
4959;18.0
4960;18.0
4961;19.0
4962;21.0
4963;19.0
4964;20.0
4965;17.0
4966;20.0
4967;16.0
4968;19.0
4969;23.0
4970;19.0
4971;17.0
4972;24.0
4973;16.0
4974;16.0
4975;19.0
4976;18.0
4977;18.0
4978;20.0
4979;18.0
4980;16.0
4981;18.0
4982;30.0
4983;26.0
4984;16.0
4985;21.0
4986;16.0
4987;18.0
4988;18.0
4989;18.0
4990;19.0
4991;16.0
4992;20.0
4993;19.0
4994;17.0
4995;18.0
4996;19.0
4997;16.0
4998;22.0
4999;17.0
