;Steps
4140;16.0
4141;14.0
4142;13.0
4143;15.0
4144;119.0
4145;15.0
4146;15.0
4147;15.0
4148;15.0
4149;13.0
4150;14.0
4151;13.0
4152;20.0
4153;15.0
4154;19.0
4155;15.0
4156;13.0
4157;17.0
4158;16.0
4159;13.0
4160;21.0
4161;13.0
4162;13.0
4163;15.0
4164;19.0
4165;13.0
4166;13.0
4167;13.0
4168;13.0
4169;14.0
4170;13.0
4171;22.0
4172;15.0
4173;13.0
4174;13.0
4175;13.0
4176;13.0
4177;22.0
4178;13.0
4179;14.0
4180;17.0
4181;13.0
4182;13.0
4183;20.0
4184;14.0
4185;16.0
4186;13.0
4187;13.0
4188;15.0
4189;15.0
4190;13.0
4191;13.0
4192;13.0
4193;13.0
4194;18.0
4195;15.0
4196;15.0
4197;13.0
4198;15.0
4199;16.0
4200;14.0
4201;15.0
4202;14.0
4203;14.0
4204;16.0
4205;13.0
4206;13.0
4207;16.0
4208;14.0
4209;28.0
4210;14.0
4211;13.0
4212;24.0
4213;14.0
4214;13.0
4215;14.0
4216;13.0
4217;21.0
4218;14.0
4219;15.0
4220;15.0
4221;13.0
4222;13.0
4223;15.0
4224;15.0
4225;13.0
4226;13.0
4227;19.0
4228;13.0
4229;14.0
4230;19.0
4231;21.0
4232;14.0
4233;17.0
4234;15.0
4235;15.0
4236;14.0
4237;17.0
4238;15.0
4239;19.0
4240;14.0
4241;13.0
4242;13.0
4243;15.0
4244;13.0
4245;13.0
4246;13.0
4247;14.0
4248;15.0
4249;24.0
4250;17.0
4251;13.0
4252;13.0
4253;16.0
4254;19.0
4255;15.0
4256;14.0
4257;13.0
4258;17.0
4259;14.0
4260;14.0
4261;13.0
4262;15.0
4263;13.0
4264;17.0
4265;13.0
4266;13.0
4267;13.0
4268;16.0
4269;15.0
4270;18.0
4271;14.0
4272;16.0
4273;16.0
4274;13.0
4275;13.0
4276;13.0
4277;13.0
4278;21.0
4279;13.0
4280;19.0
4281;18.0
4282;13.0
4283;18.0
4284;13.0
4285;22.0
4286;28.0
4287;14.0
4288;14.0
4289;13.0
4290;15.0
4291;13.0
4292;13.0
4293;16.0
4294;13.0
4295;13.0
4296;18.0
4297;17.0
4298;15.0
4299;16.0
4300;13.0
4301;24.0
4302;13.0
4303;13.0
4304;15.0
4305;15.0
4306;13.0
4307;15.0
4308;21.0
4309;14.0
4310;15.0
4311;15.0
4312;15.0
4313;15.0
4314;19.0
4315;15.0
4316;13.0
4317;13.0
4318;15.0
4319;14.0
4320;15.0
4321;14.0
4322;13.0
4323;15.0
4324;15.0
4325;17.0
4326;15.0
4327;13.0
4328;13.0
4329;13.0
4330;14.0
4331;13.0
4332;15.0
4333;16.0
4334;16.0
4335;17.0
4336;13.0
4337;16.0
4338;15.0
4339;13.0
4340;13.0
4341;13.0
4342;13.0
4343;15.0
4344;13.0
4345;13.0
4346;13.0
4347;14.0
4348;14.0
4349;13.0
4350;13.0
4351;13.0
4352;16.0
4353;22.0
4354;16.0
4355;14.0
4356;16.0
4357;13.0
4358;16.0
4359;18.0
4360;13.0
4361;14.0
4362;13.0
4363;18.0
4364;13.0
4365;17.0
4366;16.0
4367;22.0
4368;19.0
4369;14.0
4370;13.0
4371;14.0
4372;13.0
4373;16.0
4374;17.0
4375;18.0
4376;15.0
4377;13.0
4378;13.0
4379;16.0
4380;14.0
4381;14.0
4382;17.0
4383;13.0
4384;13.0
4385;13.0
4386;14.0
4387;13.0
4388;13.0
4389;15.0
4390;13.0
4391;16.0
4392;19.0
4393;17.0
4394;13.0
4395;13.0
4396;15.0
4397;16.0
4398;14.0
4399;13.0
4400;13.0
4401;15.0
4402;13.0
4403;13.0
4404;15.0
4405;17.0
4406;14.0
4407;20.0
4408;16.0
4409;15.0
4410;13.0
4411;13.0
4412;13.0
4413;13.0
4414;13.0
4415;13.0
4416;13.0
4417;13.0
4418;18.0
4419;14.0
4420;13.0
4421;13.0
4422;15.0
4423;18.0
4424;15.0
4425;20.0
4426;14.0
4427;14.0
4428;16.0
4429;15.0
4430;14.0
4431;15.0
4432;16.0
4433;17.0
4434;19.0
4435;18.0
4436;15.0
4437;18.0
4438;13.0
4439;15.0
4440;13.0
4441;13.0
4442;15.0
4443;13.0
4444;15.0
4445;13.0
4446;15.0
4447;13.0
4448;16.0
4449;18.0
4450;18.0
4451;13.0
4452;13.0
4453;13.0
4454;13.0
4455;13.0
4456;25.0
4457;14.0
4458;13.0
4459;13.0
4460;15.0
4461;13.0
4462;15.0
4463;13.0
4464;13.0
4465;14.0
4466;15.0
4467;15.0
4468;20.0
4469;14.0
4470;20.0
4471;15.0
4472;13.0
4473;15.0
4474;13.0
4475;22.0
4476;15.0
4477;13.0
4478;13.0
4479;23.0
4480;15.0
4481;16.0
4482;13.0
4483;17.0
4484;14.0
4485;21.0
4486;13.0
4487;18.0
4488;15.0
4489;19.0
4490;13.0
4491;13.0
4492;17.0
4493;21.0
4494;15.0
4495;15.0
4496;18.0
4497;13.0
4498;14.0
4499;16.0
4500;13.0
4501;13.0
4502;13.0
4503;13.0
4504;16.0
4505;13.0
4506;14.0
4507;15.0
4508;13.0
4509;16.0
4510;13.0
4511;16.0
4512;15.0
4513;16.0
4514;27.0
4515;15.0
4516;14.0
4517;13.0
4518;16.0
4519;20.0
4520;18.0
4521;21.0
4522;16.0
4523;15.0
4524;17.0
4525;16.0
4526;13.0
4527;19.0
4528;13.0
4529;17.0
4530;13.0
4531;13.0
4532;13.0
4533;15.0
4534;13.0
4535;15.0
4536;15.0
4537;18.0
4538;15.0
4539;13.0
4540;16.0
4541;13.0
4542;16.0
4543;15.0
4544;13.0
4545;13.0
4546;14.0
4547;14.0
4548;16.0
4549;15.0
4550;13.0
4551;13.0
4552;14.0
4553;13.0
4554;13.0
4555;13.0
4556;13.0
4557;16.0
4558;14.0
4559;16.0
4560;13.0
4561;13.0
4562;13.0
4563;14.0
4564;13.0
4565;14.0
4566;13.0
4567;19.0
4568;15.0
4569;15.0
4570;15.0
4571;15.0
4572;13.0
4573;14.0
4574;13.0
4575;15.0
4576;15.0
4577;13.0
4578;15.0
4579;13.0
4580;15.0
4581;13.0
4582;14.0
4583;15.0
4584;14.0
4585;18.0
4586;16.0
4587;13.0
4588;14.0
4589;19.0
4590;14.0
4591;14.0
4592;16.0
4593;13.0
4594;16.0
4595;14.0
4596;15.0
4597;15.0
4598;15.0
4599;15.0
4600;13.0
4601;13.0
4602;13.0
4603;23.0
4604;14.0
4605;16.0
4606;27.0
4607;24.0
4608;15.0
4609;15.0
4610;13.0
4611;13.0
4612;13.0
4613;13.0
4614;13.0
4615;13.0
4616;16.0
4617;15.0
4618;15.0
4619;15.0
4620;13.0
4621;17.0
4622;15.0
4623;15.0
4624;17.0
4625;17.0
4626;17.0
4627;15.0
4628;19.0
4629;14.0
4630;17.0
4631;15.0
4632;15.0
4633;15.0
4634;13.0
4635;14.0
4636;13.0
4637;17.0
4638;14.0
4639;17.0
4640;13.0
4641;14.0
4642;13.0
4643;14.0
4644;36.0
4645;13.0
4646;15.0
4647;13.0
4648;14.0
4649;15.0
4650;15.0
4651;18.0
4652;13.0
4653;13.0
4654;16.0
4655;16.0
4656;15.0
4657;19.0
4658;14.0
4659;17.0
4660;14.0
4661;15.0
4662;16.0
4663;13.0
4664;16.0
4665;13.0
4666;13.0
4667;19.0
4668;17.0
4669;13.0
4670;21.0
4671;18.0
4672;13.0
4673;13.0
4674;13.0
4675;13.0
4676;13.0
4677;14.0
4678;16.0
4679;13.0
4680;13.0
4681;13.0
4682;13.0
4683;16.0
4684;13.0
4685;13.0
4686;13.0
4687;20.0
4688;21.0
4689;15.0
4690;20.0
4691;17.0
4692;13.0
4693;15.0
4694;13.0
4695;19.0
4696;15.0
4697;13.0
4698;15.0
4699;18.0
4700;20.0
4701;13.0
4702;14.0
4703;13.0
4704;15.0
4705;14.0
4706;16.0
4707;15.0
4708;22.0
4709;15.0
4710;13.0
4711;13.0
4712;13.0
4713;15.0
4714;13.0
4715;18.0
4716;13.0
4717;13.0
4718;18.0
4719;15.0
4720;19.0
4721;15.0
4722;15.0
4723;13.0
4724;16.0
4725;15.0
4726;15.0
4727;19.0
4728;18.0
4729;14.0
4730;18.0
4731;17.0
4732;15.0
4733;15.0
4734;17.0
4735;13.0
4736;17.0
4737;13.0
4738;15.0
4739;15.0
4740;18.0
4741;13.0
4742;13.0
4743;21.0
4744;22.0
4745;19.0
4746;13.0
4747;13.0
4748;14.0
4749;13.0
4750;13.0
4751;18.0
4752;15.0
4753;15.0
4754;25.0
4755;15.0
4756;13.0
4757;15.0
4758;25.0
4759;14.0
4760;13.0
4761;13.0
4762;14.0
4763;13.0
4764;17.0
4765;13.0
4766;18.0
4767;14.0
4768;13.0
4769;17.0
4770;13.0
4771;15.0
4772;13.0
4773;13.0
4774;13.0
4775;18.0
4776;13.0
4777;14.0
4778;13.0
4779;14.0
4780;13.0
4781;14.0
4782;21.0
4783;21.0
4784;13.0
4785;16.0
4786;16.0
4787;14.0
4788;13.0
4789;13.0
4790;16.0
4791;13.0
4792;13.0
4793;17.0
4794;17.0
4795;13.0
4796;15.0
4797;13.0
4798;17.0
4799;13.0
4800;17.0
4801;14.0
4802;18.0
4803;15.0
4804;13.0
4805;14.0
4806;13.0
4807;13.0
4808;15.0
4809;14.0
4810;15.0
4811;16.0
4812;16.0
4813;15.0
4814;13.0
4815;13.0
4816;13.0
4817;13.0
4818;19.0
4819;19.0
4820;13.0
4821;13.0
4822;18.0
4823;13.0
4824;14.0
4825;17.0
4826;16.0
4827;13.0
4828;14.0
4829;17.0
4830;13.0
4831;13.0
4832;13.0
4833;13.0
4834;14.0
4835;14.0
4836;18.0
4837;15.0
4838;13.0
4839;13.0
4840;13.0
4841;17.0
4842;15.0
4843;13.0
4844;13.0
4845;13.0
4846;13.0
4847;15.0
4848;17.0
4849;15.0
4850;13.0
4851;13.0
4852;13.0
4853;13.0
4854;21.0
4855;13.0
4856;15.0
4857;14.0
4858;13.0
4859;13.0
4860;13.0
4861;13.0
4862;15.0
4863;15.0
4864;13.0
4865;13.0
4866;17.0
4867;13.0
4868;13.0
4869;13.0
4870;19.0
4871;13.0
4872;14.0
4873;13.0
4874;13.0
4875;13.0
4876;15.0
4877;15.0
4878;16.0
4879;23.0
4880;15.0
4881;16.0
4882;15.0
4883;14.0
4884;13.0
4885;14.0
4886;13.0
4887;20.0
4888;13.0
4889;14.0
4890;13.0
4891;17.0
4892;16.0
4893;21.0
4894;19.0
4895;19.0
4896;15.0
4897;14.0
4898;13.0
4899;13.0
4900;17.0
4901;15.0
4902;13.0
4903;14.0
4904;14.0
4905;14.0
4906;16.0
4907;13.0
4908;21.0
4909;13.0
4910;16.0
4911;17.0
4912;13.0
4913;13.0
4914;15.0
4915;13.0
4916;17.0
4917;13.0
4918;13.0
4919;14.0
4920;15.0
4921;29.0
4922;13.0
4923;16.0
4924;17.0
4925;14.0
4926;18.0
4927;14.0
4928;16.0
4929;13.0
4930;13.0
4931;13.0
4932;14.0
4933;21.0
4934;19.0
4935;15.0
4936;14.0
4937;20.0
4938;13.0
4939;13.0
4940;15.0
4941;13.0
4942;13.0
4943;16.0
4944;15.0
4945;15.0
4946;13.0
4947;13.0
4948;13.0
4949;14.0
4950;19.0
4951;16.0
4952;16.0
4953;13.0
4954;13.0
4955;13.0
4956;16.0
4957;16.0
4958;22.0
4959;14.0
4960;13.0
4961;14.0
4962;13.0
4963;20.0
4964;14.0
4965;15.0
4966;17.0
4967;14.0
4968;15.0
4969;24.0
4970;13.0
4971;15.0
4972;14.0
4973;13.0
4974;13.0
4975;13.0
4976;17.0
4977;18.0
4978;13.0
4979;13.0
4980;14.0
4981;14.0
4982;13.0
4983;15.0
4984;13.0
4985;13.0
4986;13.0
4987;14.0
4988;17.0
4989;17.0
4990;16.0
4991;15.0
4992;18.0
4993;14.0
4994;13.0
4995;13.0
4996;18.0
4997;16.0
4998;13.0
4999;19.0
