;Steps
4140;30.0
4141;24.0
4142;17.0
4143;18.0
4144;15.0
4145;19.0
4146;24.0
4147;23.0
4148;28.0
4149;17.0
4150;18.0
4151;16.0
4152;15.0
4153;18.0
4154;22.0
4155;23.0
4156;17.0
4157;19.0
4158;16.0
4159;23.0
4160;22.0
4161;22.0
4162;16.0
4163;24.0
4164;23.0
4165;15.0
4166;19.0
4167;18.0
4168;20.0
4169;17.0
4170;20.0
4171;17.0
4172;19.0
4173;16.0
4174;19.0
4175;19.0
4176;15.0
4177;17.0
4178;20.0
4179;24.0
4180;23.0
4181;23.0
4182;21.0
4183;30.0
4184;16.0
4185;27.0
4186;15.0
4187;20.0
4188;20.0
4189;16.0
4190;25.0
4191;21.0
4192;15.0
4193;20.0
4194;22.0
4195;16.0
4196;18.0
4197;33.0
4198;18.0
4199;17.0
4200;15.0
4201;26.0
4202;20.0
4203;19.0
4204;22.0
4205;29.0
4206;19.0
4207;20.0
4208;19.0
4209;30.0
4210;17.0
4211;19.0
4212;19.0
4213;19.0
4214;22.0
4215;20.0
4216;16.0
4217;20.0
4218;22.0
4219;17.0
4220;18.0
4221;19.0
4222;20.0
4223;21.0
4224;19.0
4225;18.0
4226;23.0
4227;18.0
4228;24.0
4229;15.0
4230;16.0
4231;24.0
4232;21.0
4233;19.0
4234;16.0
4235;20.0
4236;18.0
4237;18.0
4238;17.0
4239;16.0
4240;17.0
4241;19.0
4242;18.0
4243;20.0
4244;27.0
4245;22.0
4246;19.0
4247;16.0
4248;26.0
4249;25.0
4250;25.0
4251;17.0
4252;17.0
4253;18.0
4254;23.0
4255;21.0
4256;24.0
4257;25.0
4258;22.0
4259;21.0
4260;18.0
4261;17.0
4262;16.0
4263;32.0
4264;22.0
4265;21.0
4266;19.0
4267;20.0
4268;17.0
4269;18.0
4270;20.0
4271;25.0
4272;16.0
4273;17.0
4274;25.0
4275;15.0
4276;19.0
4277;20.0
4278;15.0
4279;15.0
4280;23.0
4281;15.0
4282;16.0
4283;22.0
4284;20.0
4285;28.0
4286;27.0
4287;15.0
4288;17.0
4289;28.0
4290;28.0
4291;15.0
4292;24.0
4293;17.0
4294;23.0
4295;21.0
4296;26.0
4297;18.0
4298;20.0
4299;20.0
4300;16.0
4301;24.0
4302;17.0
4303;16.0
4304;22.0
4305;37.0
4306;16.0
4307;18.0
4308;21.0
4309;20.0
4310;18.0
4311;17.0
4312;16.0
4313;21.0
4314;23.0
4315;22.0
4316;23.0
4317;26.0
4318;16.0
4319;15.0
4320;17.0
4321;17.0
4322;15.0
4323;19.0
4324;19.0
4325;22.0
4326;20.0
4327;21.0
4328;42.0
4329;21.0
4330;27.0
4331;19.0
4332;72.0
4333;24.0
4334;19.0
4335;21.0
4336;18.0
4337;21.0
4338;16.0
4339;31.0
4340;22.0
4341;17.0
4342;56.0
4343;18.0
4344;24.0
4345;26.0
4346;29.0
4347;25.0
4348;33.0
4349;17.0
4350;22.0
4351;19.0
4352;21.0
4353;27.0
4354;20.0
4355;18.0
4356;23.0
4357;18.0
4358;15.0
4359;43.0
4360;20.0
4361;21.0
4362;17.0
4363;19.0
4364;18.0
4365;31.0
4366;26.0
4367;23.0
4368;24.0
4369;15.0
4370;20.0
4371;18.0
4372;17.0
4373;19.0
4374;20.0
4375;23.0
4376;16.0
4377;25.0
4378;18.0
4379;26.0
4380;24.0
4381;30.0
4382;16.0
4383;18.0
4384;18.0
4385;21.0
4386;21.0
4387;22.0
4388;19.0
4389;20.0
4390;17.0
4391;17.0
4392;25.0
4393;17.0
4394;18.0
4395;21.0
4396;21.0
4397;17.0
4398;18.0
4399;17.0
4400;15.0
4401;22.0
4402;22.0
4403;24.0
4404;20.0
4405;15.0
4406;24.0
4407;25.0
4408;25.0
4409;27.0
4410;29.0
4411;15.0
4412;15.0
4413;25.0
4414;16.0
4415;36.0
4416;26.0
4417;22.0
4418;15.0
4419;19.0
4420;16.0
4421;17.0
4422;22.0
4423;15.0
4424;19.0
4425;23.0
4426;16.0
4427;23.0
4428;18.0
4429;19.0
4430;21.0
4431;23.0
4432;28.0
4433;16.0
4434;15.0
4435;15.0
4436;18.0
4437;29.0
4438;23.0
4439;22.0
4440;21.0
4441;24.0
4442;17.0
4443;19.0
4444;18.0
4445;19.0
4446;20.0
4447;22.0
4448;26.0
4449;25.0
4450;18.0
4451;20.0
4452;15.0
4453;17.0
4454;29.0
4455;15.0
4456;24.0
4457;16.0
4458;21.0
4459;22.0
4460;20.0
4461;17.0
4462;24.0
4463;19.0
4464;16.0
4465;17.0
4466;16.0
4467;18.0
4468;16.0
4469;16.0
4470;26.0
4471;19.0
4472;16.0
4473;22.0
4474;17.0
4475;17.0
4476;18.0
4477;15.0
4478;17.0
4479;17.0
4480;20.0
4481;31.0
4482;24.0
4483;15.0
4484;17.0
4485;16.0
4486;24.0
4487;26.0
4488;18.0
4489;24.0
4490;17.0
4491;17.0
4492;16.0
4493;23.0
4494;16.0
4495;15.0
4496;23.0
4497;22.0
4498;24.0
4499;16.0
4500;27.0
4501;30.0
4502;25.0
4503;22.0
4504;18.0
4505;20.0
4506;18.0
4507;16.0
4508;15.0
4509;20.0
4510;20.0
4511;25.0
4512;17.0
4513;16.0
4514;19.0
4515;25.0
4516;18.0
4517;21.0
4518;17.0
4519;18.0
4520;20.0
4521;38.0
4522;16.0
4523;15.0
4524;17.0
4525;18.0
4526;24.0
4527;20.0
4528;18.0
4529;20.0
4530;16.0
4531;31.0
4532;16.0
4533;20.0
4534;19.0
4535;19.0
4536;17.0
4537;15.0
4538;18.0
4539;20.0
4540;32.0
4541;19.0
4542;17.0
4543;16.0
4544;17.0
4545;18.0
4546;21.0
4547;35.0
4548;25.0
4549;25.0
4550;26.0
4551;20.0
4552;22.0
4553;23.0
4554;22.0
4555;21.0
4556;21.0
4557;19.0
4558;19.0
4559;31.0
4560;28.0
4561;29.0
4562;15.0
4563;19.0
4564;34.0
4565;24.0
4566;19.0
4567;16.0
4568;23.0
4569;24.0
4570;19.0
4571;17.0
4572;18.0
4573;24.0
4574;20.0
4575;18.0
4576;18.0
4577;23.0
4578;20.0
4579;19.0
4580;17.0
4581;21.0
4582;17.0
4583;22.0
4584;24.0
4585;19.0
4586;41.0
4587;17.0
4588;20.0
4589;19.0
4590;18.0
4591;17.0
4592;22.0
4593;19.0
4594;20.0
4595;19.0
4596;36.0
4597;16.0
4598;23.0
4599;34.0
4600;25.0
4601;21.0
4602;20.0
4603;16.0
4604;30.0
4605;19.0
4606;25.0
4607;21.0
4608;20.0
4609;23.0
4610;21.0
4611;15.0
4612;21.0
4613;19.0
4614;15.0
4615;23.0
4616;18.0
4617;18.0
4618;15.0
4619;18.0
4620;21.0
4621;21.0
4622;23.0
4623;17.0
4624;21.0
4625;18.0
4626;17.0
4627;23.0
4628;21.0
4629;19.0
4630;21.0
4631;27.0
4632;17.0
4633;16.0
4634;26.0
4635;15.0
4636;25.0
4637;15.0
4638;24.0
4639;26.0
4640;30.0
4641;17.0
4642;21.0
4643;16.0
4644;17.0
4645;20.0
4646;19.0
4647;18.0
4648;20.0
4649;17.0
4650;19.0
4651;22.0
4652;20.0
4653;34.0
4654;24.0
4655;23.0
4656;18.0
4657;18.0
4658;22.0
4659;17.0
4660;22.0
4661;19.0
4662;16.0
4663;19.0
4664;21.0
4665;19.0
4666;16.0
4667;19.0
4668;25.0
4669;29.0
4670;20.0
4671;24.0
4672;15.0
4673;15.0
4674;23.0
4675;25.0
4676;17.0
4677;19.0
4678;37.0
4679;36.0
4680;19.0
4681;21.0
4682;24.0
4683;21.0
4684;24.0
4685;19.0
4686;16.0
4687;20.0
4688;21.0
4689;22.0
4690;26.0
4691;21.0
4692;17.0
4693;22.0
4694;19.0
4695;22.0
4696;18.0
4697;17.0
4698;27.0
4699;19.0
4700;24.0
4701;22.0
4702;21.0
4703;18.0
4704;16.0
4705;40.0
4706;17.0
4707;20.0
4708;23.0
4709;17.0
4710;23.0
4711;25.0
4712;15.0
4713;27.0
4714;21.0
4715;43.0
4716;21.0
4717;23.0
4718;15.0
4719;25.0
4720;15.0
4721;18.0
4722;21.0
4723;19.0
4724;19.0
4725;17.0
4726;16.0
4727;20.0
4728;19.0
4729;19.0
4730;24.0
4731;19.0
4732;22.0
4733;18.0
4734;20.0
4735;23.0
4736;23.0
4737;17.0
4738;15.0
4739;21.0
4740;16.0
4741;19.0
4742;19.0
4743;19.0
4744;17.0
4745;26.0
4746;26.0
4747;19.0
4748;18.0
4749;20.0
4750;23.0
4751;18.0
4752;21.0
4753;18.0
4754;24.0
4755;17.0
4756;17.0
4757;19.0
4758;25.0
4759;21.0
4760;26.0
4761;17.0
4762;17.0
4763;21.0
4764;17.0
4765;15.0
4766;19.0
4767;20.0
4768;15.0
4769;15.0
4770;23.0
4771;23.0
4772;17.0
4773;19.0
4774;18.0
4775;25.0
4776;17.0
4777;20.0
4778;17.0
4779;17.0
4780;26.0
4781;27.0
4782;21.0
4783;36.0
4784;17.0
4785;19.0
4786;20.0
4787;34.0
4788;21.0
4789;35.0
4790;21.0
4791;26.0
4792;22.0
4793;20.0
4794;32.0
4795;15.0
4796;42.0
4797;16.0
4798;20.0
4799;18.0
4800;16.0
4801;23.0
4802;37.0
4803;20.0
4804;25.0
4805;15.0
4806;19.0
4807;23.0
4808;27.0
4809;18.0
4810;21.0
4811;23.0
4812;16.0
4813;18.0
4814;16.0
4815;15.0
4816;17.0
4817;18.0
4818;24.0
4819;17.0
4820;27.0
4821;18.0
4822;23.0
4823;20.0
4824;24.0
4825;17.0
4826;29.0
4827;16.0
4828;20.0
4829;19.0
4830;25.0
4831;19.0
4832;15.0
4833;17.0
4834;17.0
4835;16.0
4836;31.0
4837;16.0
4838;17.0
4839;21.0
4840;19.0
4841;22.0
4842;24.0
4843;24.0
4844;19.0
4845;16.0
4846;19.0
4847;23.0
4848;20.0
4849;19.0
4850;20.0
4851;18.0
4852;21.0
4853;19.0
4854;15.0
4855;19.0
4856;17.0
4857;21.0
4858;17.0
4859;29.0
4860;24.0
4861;23.0
4862;17.0
4863;16.0
4864;29.0
4865;27.0
4866;22.0
4867;18.0
4868;17.0
4869;20.0
4870;22.0
4871;23.0
4872;25.0
4873;17.0
4874;25.0
4875;17.0
4876;19.0
4877;32.0
4878;15.0
4879;39.0
4880;25.0
4881;16.0
4882;21.0
4883;16.0
4884;15.0
4885;21.0
4886;17.0
4887;20.0
4888;26.0
4889;19.0
4890;19.0
4891;16.0
4892;26.0
4893;29.0
4894;22.0
4895;21.0
4896;17.0
4897;20.0
4898;21.0
4899;24.0
4900;21.0
4901;18.0
4902;25.0
4903;21.0
4904;17.0
4905;25.0
4906;20.0
4907;26.0
4908;19.0
4909;22.0
4910;27.0
4911;21.0
4912;16.0
4913;29.0
4914;19.0
4915;22.0
4916;35.0
4917;31.0
4918;20.0
4919;21.0
4920;24.0
4921;18.0
4922;20.0
4923;21.0
4924;17.0
4925;19.0
4926;17.0
4927;21.0
4928;18.0
4929;20.0
4930;15.0
4931;19.0
4932;29.0
4933;16.0
4934;21.0
4935;27.0
4936;19.0
4937;21.0
4938;16.0
4939;15.0
4940;21.0
4941;23.0
4942;16.0
4943;23.0
4944;26.0
4945;19.0
4946;15.0
4947;22.0
4948;16.0
4949;19.0
4950;17.0
4951;17.0
4952;21.0
4953;16.0
4954;30.0
4955;22.0
4956;21.0
4957;33.0
4958;26.0
4959;16.0
4960;27.0
4961;23.0
4962;24.0
4963;23.0
4964;17.0
4965;22.0
4966;24.0
4967;25.0
4968;15.0
4969;18.0
4970;16.0
4971;15.0
4972;19.0
4973;18.0
4974;17.0
4975;18.0
4976;16.0
4977;22.0
4978;25.0
4979;18.0
4980;17.0
4981;20.0
4982;17.0
4983;20.0
4984;29.0
4985;22.0
4986;20.0
4987;25.0
4988;20.0
4989;25.0
4990;17.0
4991;17.0
4992;18.0
4993;23.0
4994;22.0
4995;23.0
4996;27.0
4997;19.0
4998;28.0
4999;23.0
